"Lat","Year","Month","WeekID","TIMESTAMP_START","Tem","Pre","LE","ustar","Hs","U","VPD","ETlv_mmday","ETlv_inweek","Rn","Gs","Gsref","PETpm_mmday","PETpm_inweek","PETpt_mmday","PETpt_inweek","ETpm_mmday","ETpm_inweek"
40.0062,"2000","03","03",2000-03-16,4.64821428571429,0.019389725,30.4440677966102,0.337176646706587,33.0565476190476,5.16800595238095,0.0229071428571429,1.05683537502235,0.291253261002409,44.6279761904762,0.0717314689692655,NA,NA,NA,0.939880411964534,0.259021642733306,1.05683537502235,0.291253261002409
40.0062,"2000","03","03",2000-03-23,10.6556607142857,0.00583776666666667,33.8470948012232,0.289652996845426,32.9017857142857,3.91595238095238,0.0401011904761905,1.18177395690195,0.325685084782608,73.8417910447761,0.0420552148986757,NA,NA,NA,1.85136864922659,0.510218686040356,1.18177395690195,0.325685084782608
40.0062,"2000","03","03",2000-03-30,8.48809821428571,0,32.8795180722892,0.26352508361204,51.5753012048193,3.63130952380952,0.0561919642857143,1.1455966700986,0.315714986312473,83.7351190476191,0.0296735482894624,NA,NA,NA,1.98054902994258,0.545819507161877,1.1455966700986,0.315714986312473
40.0062,"2000","04","04",2000-04-06,7.63452976190476,0.000833966666666667,29.1890243902439,0.426374233128834,61.0640243902439,6.0410119047619,0.0504839285714286,1.0161769497809,0.280048205590119,67.1696428571429,0.0287789677996225,NA,NA,NA,1.55051720550473,0.427307036665049,1.0161769497809,0.280048205590119
40.0062,"2000","04","04",2000-04-13,10.440181547619,0.025019,33.8825396825397,0.324600628930818,69.0959752321981,4.73613095238095,0.0451479166666667,1.18276577888911,0.32595842100405,96.0892857142857,0.0374734339223222,NA,NA,NA,2.39577286607868,0.660251044162624,1.18276577888911,0.32595842100405
40.0062,"2000","04","04",2000-04-20,10.6267857142857,0.0125095,49.7202797202797,0.356855384615385,26.0373831775701,5.17785714285714,0.0284452380952381,1.73593911627772,0.478407461054976,55.8363095238095,0.112030367728058,NA,NA,NA,1.39889239233067,0.385520754402411,1.73593911627772,0.478407461054976
40.0062,"2000","04","04",2000-04-27,13.3133958333333,0.00458681666666667,64.7435897435897,0.241734375,66.5416666666667,4.23505952380952,0.0876672619047619,2.26633520788431,0.624579319940836,124.14880952381,0.0385560674083554,NA,NA,NA,3.32134799238804,0.91533029322222,2.26633520788431,0.624579319940836
40.0062,"2000","05","05",2000-05-04,18.63275,0.0108415666666667,49.4678899082569,0.349713432835821,48.7261904761905,4.49851190476191,0.0529690476190476,1.74056287293717,0.479681722152756,97.6041666666667,0.0462671078012266,NA,NA,NA,2.91581369378335,0.803569095869755,1.74056287293717,0.479681722152756
40.0062,"2000","05","05",2000-05-11,18.4383958333333,0.0170963166666667,65.6666666666667,0.467596385542169,55.1636904761905,6.03139880952381,0.0586267857142857,2.31009208804046,0.63663827854307,111.318452380952,0.0565247315923289,NA,NA,NA,3.31351944841218,0.913172824787913,2.31009208804046,0.63663827854307
40.0062,"2000","05","05",2000-05-18,16.0285803571429,0.0148029083333333,42.3244047619048,0.32532298136646,31.2797619047619,4.06508928571429,0.0581172619047619,1.48545544632514,0.409376666452744,69.1428571428571,0.0380388171446971,NA,NA,NA,1.96294148540752,0.540967043963458,1.48545544632514,0.409376666452744
